Bank,Period,Indicator table,Element,Sub-element,AZN,FS Line,Item,Currency,Amount vs Share,Total,31-60 days,61-90 days,91+ days,31-60 days_share%inLP,61-90 days_share%inLP,91+ days_share%inLP
bank_respublika,2021_Q3,Balance Sheet,2.7,LIABILITY,20400,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,2.8,LIABILITY,24239.9098330744,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,3,EQUITY,94480.62616,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,3.1,EQUITY,73461.0891,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,3.3,EQUITY,5597.29201,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,3.4,EQUITY,15422.24505,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,3.4.1,EQUITY,7589.62355,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,3.4.2,EQUITY,7832.6215,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
bank_respublika,2021_Q3,Balance Sheet,4,LIABILITY+EQUITY,1194327.5565430741,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1,ASSETS,1232367.5461119236,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.1,ASSETS,296445.7138199999,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.2,ASSETS,40167.9,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.3,ASSETS,90198.114,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.4,ASSETS,24794.935,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.5,ASSETS,719940.7737996998,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.5.1,ASSETS,140710.9387360993,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.5.2,ASSETS,516947.6585496006,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.5.3,ASSETS,62005.720874,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.5.4,ASSETS,276.45564,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.5.5,ASSETS,-9987.6876348,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.5.6,ASSETS,709953.0861648999,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.6,ASSETS,45846.261025,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.7,ASSETS,1450.975,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.9,ASSETS,0,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,1.10,ASSETS,23510.5611020238,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2,LIABILITY,1131825.9749099994,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.1,LIABILITY,801565.4,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.1.1,LIABILITY,408410.768,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.1.2,LIABILITY,393154.632,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.2,LIABILITY,10029.871,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.3,LIABILITY,266595.185,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.4,LIABILITY,10000,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.7,LIABILITY,20400,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,2.8,LIABILITY,23235.5189099993,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,3,EQUITY,100541.571201924,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,3.1,EQUITY,73461.0891,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,3.3,EQUITY,9638.9276,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,3.4,EQUITY,17441.554501924,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,3.4.1,EQUITY,8374.603451924,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,3.4.2,EQUITY,9066.95105,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
bank_respublika,2021_Q4,Balance Sheet,4,LIABILITY+EQUITY,1232367.5461119236,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1,ASSETS,1247356.4745677901,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.1,ASSETS,245728.0992224,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.2,ASSETS,35988,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.3,ASSETS,102664.912,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.4,ASSETS,28371.891,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.5,ASSETS,762488.6065322995,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.5.1,ASSETS,163215.8041252998,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.5.2,ASSETS,535632.3284429996,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.5.3,ASSETS,63368.0862940001,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.5.4,ASSETS,272.38767,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.5.5,ASSETS,-9469.1364309,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.5.6,ASSETS,753019.4701013996,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.6,ASSETS,45353.53275,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.7,ASSETS,1398.835,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.9,ASSETS,0,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,1.10,ASSETS,34831.7344939905,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2,LIABILITY,1151953.4180700001,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.1,LIABILITY,774888.2749999999,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.1.1,LIABILITY,409594.421,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.1.2,LIABILITY,365293.854,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.2,LIABILITY,10029.871,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.3,LIABILITY,295301.395,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.4,LIABILITY,25000,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.7,LIABILITY,20400,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,2.8,LIABILITY,26333.8770700001,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,3,EQUITY,95403.0564977902,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,3.1,EQUITY,73461.0891,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,3.3,EQUITY,3681.393,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,3.4,EQUITY,18260.5743977902,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,3.4.1,EQUITY,9193.6233477902,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,3.4.2,EQUITY,9066.95105,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
bank_respublika,2022_Q1,Balance Sheet,4,LIABILITY+EQUITY,1247356.4745677903,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1,ASSETS,1377913.5664905813,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.1,ASSETS,274557.1659983,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.2,ASSETS,34765,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.3,ASSETS,116469.573,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.4,ASSETS,25179.961,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.5,ASSETS,858248.2033714004,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.5.1,ASSETS,200872.8799163009,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.5.2,ASSETS,589311.6914600994,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.5.3,ASSETS,67822.733485,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.5.4,ASSETS,240.89851,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.5.5,ASSETS,-8125.275476,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.5.6,ASSETS,850122.9278954003,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.6,ASSETS,46744.680875,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.7,ASSETS,1523.687,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.9,ASSETS,0,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,1.10,ASSETS,28550.5707218811,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2,LIABILITY,1275035.2477000011,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.1,LIABILITY,822282.724,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.1.1,LIABILITY,446192.312,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.1.2,LIABILITY,376090.412,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.2,LIABILITY,10029.871,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.3,LIABILITY,341431.78,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.4,LIABILITY,45000,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.7,LIABILITY,20400,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,2.8,LIABILITY,35890.8727000011,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,3,EQUITY,102878.31879058,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,3.1,EQUITY,73461.0891,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,3.3,EQUITY,10149.85705,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,3.4,EQUITY,19267.37264058,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,3.4.1,EQUITY,10200.42159058,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,3.4.2,EQUITY,9066.95105,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
bank_respublika,2022_Q2,Balance Sheet,4,LIABILITY+EQUITY,1377913.566490581,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1,ASSETS,1549416.729949719,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.1,ASSETS,369744.3303579,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.2,ASSETS,34765,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.3,ASSETS,140405.807,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.4,ASSETS,24171.113,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.5,ASSETS,914804.3905810971,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.5.1,ASSETS,228252.4135657971,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.5.2,ASSETS,610705.2766503002,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.5.3,ASSETS,75606.043295,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.5.4,ASSETS,240.65707,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.5.5,ASSETS,-5955.83775565,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.5.6,ASSETS,908848.5528254471,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.6,ASSETS,47280.86,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.7,ASSETS,1536.663,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.9,ASSETS,0,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,1.10,ASSETS,22664.4037663721,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2,LIABILITY,1439332.288779998,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.1,LIABILITY,943262.051,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.1.1,LIABILITY,511602.074,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.1.2,LIABILITY,431659.977,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.2,LIABILITY,10029.871,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.3,LIABILITY,381664.413,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.4,LIABILITY,45000,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.7,LIABILITY,25500,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,2.8,LIABILITY,33875.9537799979,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,3,EQUITY,110084.441169721,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,3.1,EQUITY,73461.0891,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,3.3,EQUITY,16729.84025,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,3.4,EQUITY,19893.511819721,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,3.4.1,EQUITY,10826.560769721,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,3.4.2,EQUITY,9066.95105,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
bank_respublika,2022_Q3,Balance Sheet,4,LIABILITY+EQUITY,1549416.729949719,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1,ASSETS,1584857.1540797618,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.1,ASSETS,320677.6141791,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.2,ASSETS,64061.1,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.3,ASSETS,137171.228,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.4,ASSETS,25969.98,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.5,ASSETS,962560.7870873002,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.5.1,ASSETS,227600.7572471006,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.5.2,ASSETS,658115.6112261999,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.5.3,ASSETS,76604.051784,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.5.4,ASSETS,240.36683,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.5.5,ASSETS,-6136.1769786,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.5.6,ASSETS,956424.6101087002,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.6,ASSETS,45716.1503275,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.7,ASSETS,1477.438,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.9,ASSETS,0,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,1.10,ASSETS,33359.0334644615,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2,LIABILITY,1466405.9182899999,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.1,LIABILITY,965893.5730000001,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.1.1,LIABILITY,558963.192,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.1.2,LIABILITY,406930.381,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.2,LIABILITY,6686.581,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.3,LIABILITY,378663.922,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.4,LIABILITY,45000,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.7,LIABILITY,25500,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,2.8,LIABILITY,44661.8422899997,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,3,EQUITY,118451.2357897621,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,3.1,EQUITY,73461.0891,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,3.3,EQUITY,24290.93965,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,3.4,EQUITY,20699.2070397621,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,3.4.1,EQUITY,11632.2559897621,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,3.4.2,EQUITY,9066.95105,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
bank_respublika,2022_Q4,Balance Sheet,4,LIABILITY+EQUITY,1584857.1540797621,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1,ASSETS,1645813.344031916,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.1,ASSETS,293708.23626,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.2,ASSETS,68423.4,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.3,ASSETS,199693.464,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.4,ASSETS,24652.49,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.5,ASSETS,982497.7445520019,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.5.1,ASSETS,230771.3574725015,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.5.2,ASSETS,673014.1448215005,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.5.3,ASSETS,78472.1249579999,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.5.4,ASSETS,240.1173,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.5.5,ASSETS,-6372.743737,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.5.6,ASSETS,976125.0008150019,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.6,ASSETS,46270.619,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.7,ASSETS,1441.878,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.9,ASSETS,0,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,1.10,ASSETS,35498.2559569143,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2,LIABILITY,1523412.4144699965,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.1,LIABILITY,978527.8219999999,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.1.1,LIABILITY,574233.439,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.1.2,LIABILITY,404294.383,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.2,LIABILITY,6686.581,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.3,LIABILITY,424774.578,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.4,LIABILITY,45000,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.7,LIABILITY,29199.2,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,2.8,LIABILITY,39224.2334699965,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,3,EQUITY,122400.9295619192,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,3.1,EQUITY,73461.0891,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,3.3,EQUITY,28012.08593,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,3.4,EQUITY,20927.7545319192,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,3.4.1,EQUITY,11860.8034819192,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,3.4.2,EQUITY,9066.95105,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
bank_respublika,2023_Q1,Balance Sheet,4,LIABILITY+EQUITY,1645813.3440319162,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1,ASSETS,1705525.1233571542,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.1,ASSETS,379035.47116,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.2,ASSETS,75461.8,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.3,ASSETS,84151.614,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.4,ASSETS,25292.894,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.5,ASSETS,1054632.7034213997,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.5.1,ASSETS,248670.5023819989,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.5.2,ASSETS,711745.1373104008,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.5.3,ASSETS,93977.2461189999,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.5.4,ASSETS,239.81761,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.5.5,ASSETS,-6511.62779625,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.5.6,ASSETS,1048121.0756251496,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.6,ASSETS,46061.5265,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.7,ASSETS,1430.939,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.8,ASSETS,0,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.9,ASSETS,0,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,1.10,ASSETS,45969.8030720045,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2,LIABILITY,1574337.3967699986,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.1,LIABILITY,1069602.4780000001,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.1.1,LIABILITY,629043.394,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.1.2,LIABILITY,440559.084,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.2,LIABILITY,6686.581,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.3,LIABILITY,390052.874,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.4,LIABILITY,45000,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.5,LIABILITY,0,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.6,LIABILITY,0,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.7,LIABILITY,29199.2,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,2.8,LIABILITY,33796.2637699984,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,3,EQUITY,131187.7265871562,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,3.1,EQUITY,73461.0891,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,3.2,EQUITY,0,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,3.3,EQUITY,35882.02469,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,3.4,EQUITY,21844.6127971561,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,3.4.1,EQUITY,12777.6617471561,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,3.4.2,EQUITY,9066.95105,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,3.4.3,EQUITY,0,,,,,,,,,,,
bank_respublika,2023_Q2,Balance Sheet,4,LIABILITY+EQUITY,1705525.1233571544,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1,ASSETS,1864499.0615445361,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.1,ASSETS,464503.3665816371,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.2,ASSETS,90066,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.3,ASSETS,122362.5,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.4,ASSETS,16999.775,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.5,ASSETS,1090730.9914163006,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.5.1,ASSETS,250587.6324063023,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.5.2,ASSETS,742149.4857299998,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.5.3,ASSETS,97754.36063,,,,,,,,,,,
bank_respublika,2023_Q3,Balance Sheet,1.5.4,ASSETS,239.51265,,,,,,,,,,,
