Bank,Period,Indicator table,Element,Sub-element,AZN,FS Line,Item,Currency,Amount vs Share,Total,31-60 days,61-90 days,91+ days,31-60 days_share%inLP,61-90 days_share%inLP,91+ days_share%inLP
access_bank,2022_Q2,Balance Sheet,1.7,ASSETS,125020.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,1.8,ASSETS,175140.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2,LIABILITY,9117470.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.1,LIABILITY,7795610.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.1.1,LIABILITY,6590190.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.1.2,LIABILITY,1205420.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.2,LIABILITY,63900.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.3,LIABILITY,786120.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.4,LIABILITY,,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,2.8,LIABILITY,251900.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,3,EQUITY,917490.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,3.1,EQUITY,2587180.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,3.3,EQUITY,-1737080.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,3.4,EQUITY,67390.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,3.4.1,EQUITY,66570.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,3.4.2,EQUITY,820.0,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2022_Q2,Balance Sheet,4,LIABILITY+EQUITY,10034960.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1,ASSETS,10520830.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.1,ASSETS,1452480.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.10,ASSETS,286900.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.2,ASSETS,533490.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.3,ASSETS,255000.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.4,ASSETS,,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5,ASSETS,7654240.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.1,ASSETS,1471170.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.2,ASSETS,-372500.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.3,ASSETS,54330.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.6,ASSETS,413080.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.7,ASSETS,123000.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.8,ASSETS,175140.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2,LIABILITY,9563720.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.1,LIABILITY,8021820.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.1.1,LIABILITY,6750470.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.1.2,LIABILITY,1271350.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.2,LIABILITY,63900.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.3,LIABILITY,979470.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.4,LIABILITY,,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,2.8,LIABILITY,278590.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3,EQUITY,957110.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.1,EQUITY,2587180.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.3,EQUITY,-1702780.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.4,EQUITY,72710.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.4.1,EQUITY,71890.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.4.2,EQUITY,820.0,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2022_Q3,Balance Sheet,4,LIABILITY+EQUITY,10520830.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1,ASSETS,11688550.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.1,ASSETS,1524040.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.10,ASSETS,183320.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.2,ASSETS,933610.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.3,ASSETS,527000.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.4,ASSETS,,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5,ASSETS,8135490.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.1,ASSETS,1742150.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.2,ASSETS,-339800.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.3,ASSETS,53170.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.6,ASSETS,389030.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.7,ASSETS,160720.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.8,ASSETS,175140.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2,LIABILITY,10560930.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.1,LIABILITY,8600540.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.1.1,LIABILITY,7190130.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.1.2,LIABILITY,1410410.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.2,LIABILITY,42600.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.3,LIABILITY,1350530.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.4,LIABILITY,85000.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,2.8,LIABILITY,262320.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3,EQUITY,1127620.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.1,EQUITY,2701070.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.3,EQUITY,-1652220.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.4,EQUITY,78770.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.4.1,EQUITY,77890.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.4.2,EQUITY,880.0,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2022_Q4,Balance Sheet,4,LIABILITY+EQUITY,11688550.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1,ASSETS,13173050.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.1,ASSETS,1362340.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.10,ASSETS,179050.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.2,ASSETS,772430.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.3,ASSETS,1129050.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.4,ASSETS,,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5,ASSETS,9392670.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.1,ASSETS,2232260.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.2,ASSETS,-377050.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.3,ASSETS,52480.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.5.4,ASSETS,,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.6,ASSETS,385700.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.7,ASSETS,153720.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.8,ASSETS,175140.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,1.9,ASSETS,,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2,LIABILITY,11838610.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.1,LIABILITY,9855820.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.1.1,LIABILITY,7966260.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.1.2,LIABILITY,1889560.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.2,LIABILITY,42600.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.3,LIABILITY,1364260.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.4,LIABILITY,85000.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.5,LIABILITY,,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.6,LIABILITY,,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,2.8,LIABILITY,270990.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3,EQUITY,1334440.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.1,EQUITY,2701070.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.3,EQUITY,-1457530.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.4,EQUITY,90900.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.4.1,EQUITY,89890.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.4.2,EQUITY,1010.0,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2023_Q2,Balance Sheet,4,LIABILITY+EQUITY,13173050.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1,ASSETS,13940810.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.1,ASSETS,1276970.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.10,ASSETS,159240.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.2,ASSETS,868820.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.3,ASSETS,1437000.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5,ASSETS,9923980.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5.1,ASSETS,2334890.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5.2,ASSETS,-432610.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.5.3,ASSETS,9491370.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.6,ASSETS,384240.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.7,ASSETS,148030.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,1.8,ASSETS,175140.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2,LIABILITY,12498560.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.1,LIABILITY,10255590.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.1.1,LIABILITY,8002430.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.1.2,LIABILITY,2253160.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.2,LIABILITY,42600.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.3,LIABILITY,1584900.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.4,LIABILITY,85000.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,2.8,LIABILITY,310530.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3,EQUITY,1442250.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.1,EQUITY,2701070.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.3,EQUITY,-1359140.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.4,EQUITY,100320.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.4.1,EQUITY,99250.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.4.2,EQUITY,1070.0,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2023_Q3,Balance Sheet,4,LIABILITY+EQUITY,13940810.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1,ASSETS,13922870.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.1,ASSETS,1247710.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.10,ASSETS,184400.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.2,ASSETS,1045130.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.3,ASSETS,1233600.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5,ASSETS,10137650.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5.1,ASSETS,2275370.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5.2,ASSETS,-452840.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.5.3,ASSETS,9684810.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.6,ASSETS,371180.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.7,ASSETS,156040.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,1.8,ASSETS,0.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2,LIABILITY,12551720.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.1,LIABILITY,10515750.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.1.1,LIABILITY,8424660.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.1.2,LIABILITY,2091090.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.2,LIABILITY,21260.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.3,LIABILITY,1441710.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.4,LIABILITY,85000.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,2.8,LIABILITY,268060.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3,EQUITY,1371150.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.1,EQUITY,2701070.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.3,EQUITY,-1428990.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.4,EQUITY,99070.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.4.1,EQUITY,97980.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.4.2,EQUITY,1090.0,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2023_Q4,Balance Sheet,4,LIABILITY+EQUITY,13922870.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1,ASSETS,13741400.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.1,ASSETS,1167690.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.10,ASSETS,414470.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.2,ASSETS,593610.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.3,ASSETS,1132650.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5,ASSETS,10354810.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5.1,ASSETS,2258950.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5.2,ASSETS,-450660.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.5.3,ASSETS,9904150.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.6,ASSETS,370860.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.7,ASSETS,157970.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,1.8,ASSETS,0.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2,LIABILITY,12203830.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.1,LIABILITY,9653880.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.1.1,LIABILITY,8096060.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.1.2,LIABILITY,1557820.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.2,LIABILITY,21260.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.3,LIABILITY,1711090.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.4,LIABILITY,85000.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,2.8,LIABILITY,512660.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3,EQUITY,1537570.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.1,EQUITY,2701070.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.3,EQUITY,-1263760.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.4,EQUITY,100260.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.4.1,EQUITY,99150.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.4.2,EQUITY,1110.0,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2024_Q1,Balance Sheet,4,LIABILITY+EQUITY,13741400.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1,ASSETS,14786660.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.1,ASSETS,1443160.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.10,ASSETS,365110.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.2,ASSETS,681580.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.3,ASSETS,1431800.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5,ASSETS,10809590.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5.1,ASSETS,2310520.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5.2,ASSETS,-477200.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.5.3,ASSETS,10332390.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.6,ASSETS,381860.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.7,ASSETS,150760.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,1.8,ASSETS,0.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2,LIABILITY,13137930.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.1,LIABILITY,10297250.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.1.1,LIABILITY,8328970.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.1.2,LIABILITY,1968280.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.2,LIABILITY,21260.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.3,LIABILITY,1975120.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.4,LIABILITY,92500.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,2.8,LIABILITY,531860.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3,EQUITY,1648730.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.1,EQUITY,2701070.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.3,EQUITY,-1157020.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.4,EQUITY,104680.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.4.1,EQUITY,103570.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.4.2,EQUITY,1110.0,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2024_Q2,Balance Sheet,4,LIABILITY+EQUITY,14786660.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1,ASSETS,14645160.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.1,ASSETS,1241570.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.10,ASSETS,255920.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.2,ASSETS,616800.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.3,ASSETS,1278230.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5,ASSETS,11216490.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5.1,ASSETS,2371190.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5.2,ASSETS,-483100.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.5.3,ASSETS,10733390.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.6,ASSETS,374540.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.7,ASSETS,144710.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,1.8,ASSETS,0.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2,LIABILITY,12963410.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.1,LIABILITY,10491530.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.1.1,LIABILITY,8187950.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.1.2,LIABILITY,2303580.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.2,LIABILITY,21260.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.3,LIABILITY,1698910.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.4,LIABILITY,92500.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.7,LIABILITY,219940.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,2.8,LIABILITY,439270.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3,EQUITY,1681750.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.1,EQUITY,1217490.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.2,EQUITY,,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.3,EQUITY,355240.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.4,EQUITY,109020.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.4.1,EQUITY,107890.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.4.2,EQUITY,1130.0,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,3.4.3,EQUITY,,,,,,,,,,,,
access_bank,2024_Q3,Balance Sheet,4,LIABILITY+EQUITY,14645160.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1,ASSETS,14852940.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.1,ASSETS,1376160.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.10,ASSETS,280080.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.2,ASSETS,563110.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.3,ASSETS,1105600.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5,ASSETS,11515500.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5.1,ASSETS,2391420.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5.2,ASSETS,-489660.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.5.3,ASSETS,11025840.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.6,ASSETS,364850.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.7,ASSETS,137300.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,1.8,ASSETS,0.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2,LIABILITY,13041360.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.1,LIABILITY,10264830.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.1.1,LIABILITY,8074820.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.1.2,LIABILITY,2190010.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.2,LIABILITY,0.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.3,LIABILITY,1975010.0,,,,,,,,,,,
access_bank,2024_Q4,Balance Sheet,2.4,LIABILITY,92500.0,,,,,,,,,,,
